recording_id,domain,source_frame_index,timestamp_ns,timestamp_s,side,state_candidate,state_confidence,evaluable,missing_mask_penalised,is_ground_truth,review_required,rationale,left_hand_visible,left_hand_partially_visible,left_hand_occluded,left_hand_out_of_frame,left_hand_motion_blurred,left_arm_visible,hand_tracking_available,hand_tracking_valid,hand_segmentation_proxy_available,right_hand_visible,right_hand_partially_visible,right_hand_occluded,right_hand_out_of_frame,right_hand_motion_blurred,right_arm_visible
motorcycle_5ab8604a14df,motorcycle,14040,3110821027873,3110.821027873,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14041,3110887714665,3110.887714665,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14041,3110887714665,3110.887714665,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14042,3110954338071,3110.954338071,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14042,3110954338071,3110.954338071,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14043,3111020923645,3111.020923645,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14043,3111020923645,3111.020923645,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 8 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14044,3111087509300,3111.0875093,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14044,3111087509300,3111.0875093,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 9 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14045,3111154126560,3111.15412656,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14045,3111154126560,3111.15412656,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14046,3111220813207,3111.220813207,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14046,3111220813207,3111.220813207,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14047,3111287563000,3111.287563,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14047,3111287563000,3111.287563,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14048,3111354300206,3111.354300206,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14048,3111354300206,3111.354300206,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14049,3111421031071,3111.421031071,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14049,3111421031071,3111.421031071,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14050,3111487680103,3111.487680103,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14050,3111487680103,3111.487680103,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14051,3111554316008,3111.554316008,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14051,3111554316008,3111.554316008,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14052,3111620876322,3111.620876322,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14052,3111620876322,3111.620876322,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14053,3111687500238,3111.687500238,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14053,3111687500238,3111.687500238,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14054,3111754205644,3111.754205644,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14054,3111754205644,3111.754205644,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14055,3111820968248,3111.820968248,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14055,3111820968248,3111.820968248,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14056,3111887705613,3111.887705613,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
